source,id,name,address,latitude,longitude,type,contact,task,run_time
baidu,c0c7583bc37a6bb70ab93a60,福尤门加油站,石家庄市井陉县S205,38.13466657248957,114.12954209231884,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,314685e8121681732ffaa7a8,惠众通加油点,石家庄市新乐市S203与兴新街交叉路口往东约230米,38.36086067699531,114.70138512807763,"gas_station,service_area,hospital,repair_factory","13102846206,13102846506",辛集,2026-04-13T20:20:47
baidu,5cf1a768b19058e9ee74f890,井陉服务区加油站,河北省石家庄市井陉县阜赞高速井陉服务区(阜赞高速赞皇方向),37.92892612979183,114.1704944264152,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,ed4f0729a3b8d517e01103c7,增显加油点,石家庄市晋州市仟羽幼儿园东北侧约80米,38.08856479636747,115.0366138163475,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,f764be37bcde88974afc8d6b,宁泽加油点,河北省石家庄市晋州市管祁街与向阳街交叉口西北方向24米,38.120155513281055,115.06068289775423,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,00dacd2c544c8897b020a899,志民加油点,石家庄市晋州市Y251晋州农商银行金融便民店西侧,37.98908791019805,115.02129373036009,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,4a8dd46c56b075e4da2f28a1,正定县瑞丰加油站,石家庄市正定县Y060,38.229299480233294,114.60312144861244,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,2cd34a1caaa74b6f56bfffc7,冀交能源,石家庄市桥西区工农路中国石油(61站),38.03212290558998,114.43865520202151,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,932f75db02b675470782c208,正定服务区(内环),河北省石家庄市正定县石家庄绕城高速公路,38.20774481788149,114.58271332522074,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,16f6fa8640c8216a6cc02c2a,井陉北服务区(京昆高速昆明方向),石家庄市井陉县京昆高速,38.06584080746191,113.92902232389909,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,c488d5390ad1aef1d13ce3c9,正定服务区(外环),石家庄市正定县正定服务区,38.20989296764638,114.58310394101565,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,98e3ebc427482ef3f7e73b1c,羊角庄服务区(外环),石家庄市鹿泉区南绕城高速,37.94095405642903,114.37071260828147,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,fd7344fc24968282744ff14f,西兆通服务区,河北省石家庄市长安区复兴大街,38.07054625575854,114.59027452450077,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,3473d62b2d28b984843304f0,行唐服务区(京昆高速昆明方向),河北省石家庄市行唐县G5京昆高速与行唐服务区交叉口西南440米,38.507317928448145,114.53232938132648,"gas_station,service_area,hospital,repair_factory",13333807823,辛集,2026-04-13T20:20:47
baidu,49041325842fbd5cd42ce2eb,西兆通服务区,河北省石家庄长安区石安高速西兆通服务区,38.07026032939667,114.5885811727351,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,af0347e6a51ad0948bfc0670,辛集服务区(石衡高速衡水方向),河北省石家庄市辛集市马庄乡辛集服务区,37.783821261616595,115.33003444232669,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
baidu,2bd9cfe7a5efb2f8ad080fb5,赞皇服务区,石家庄市赞皇县阜赞高速,37.691314050446664,114.31744082336512,"gas_station,service_area,hospital,repair_factory",,辛集,2026-04-13T20:20:47
